GEO_ID,VARIABLE,VARIABLE_NAME,DATE,VALUE,UNIT
country/NZL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,206556258844.56700000000,USD
country/NZL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,178064471137.92100000000,USD
country/NZL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,24308680631.43070000000,USD
country/NZL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,52622954598.92990000000,USD
country/EST,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,26924385103.06620000000,USD
country/EST,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,5686579747.53524000000,USD
country/PYF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,1284180702.78595000000,USD
country/MNE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2009-01-01,4159330369.54710000000,USD
country/BDI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1973-01-01,304339839.55215000000,USD
country/SXM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,1253072625.69832000000,USD
country/ABW,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1990-01-01,764804469.27374000000,USD
country/NER,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,10224897440.92390000000,USD
country/NZL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1961-01-01,5670064168.21773000000,USD
country/EST,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,25115753366.11160000000,USD
country/EST,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,37191166151.98000000000,USD
country/JAM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1967-01-01,1148014311.54576000000,USD
country/JAM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,12799600075.04070000000,USD
country/JAM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,13220549858.20140000000,USD
country/JAM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2006-01-01,11930179173.41680000000,USD
country/JAM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,13899225339.69170000000,USD
country/JAM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1972-01-01,1875146587.44430000000,USD
country/JAM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1997-01-01,8400041802.63506000000,USD
country/JAM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1988-01-01,3828342704.09708000000,USD
country/STP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,375614126.19388000000,USD
country/STP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2020-01-01,472551023.61042000000,USD
country/STP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2004-01-01,114582281.98784000000,USD
country/STP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2019-01-01,427425039.68434000000,USD
country/DNK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,313115929314.33900000000,USD
country/DNK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1966-01-01,11931739465.17920000000,USD
country/DNK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,60644837444.42170000000,USD
country/DNK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,60412542585.68140000000,USD
country/DNK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1972-01-01,23232407814.69080000000,USD
country/DNK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,178634843165.63300000000,USD
country/DNK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1974-01-01,34160444803.71470000000,USD
country/DNK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,143194762031.87700000000,USD
country/KNA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2020-01-01,884522222.22222000000,USD
country/KNA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1995-01-01,313485185.18519000000,USD
country/KNA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1977-01-01,44496296.29630000000,USD
country/KNA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,860844444.44444000000,USD
country/KNA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,825381481.48148000000,USD
country/KNA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,547203703.70370000000,USD
country/VCT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,872226063.70550000000,USD
country/VCT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2001-01-01,462072333.33333000000,USD
country/VCT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1972-01-01,27585802.71912000000,USD
country/VCT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,764781259.25926000000,USD
country/VCT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1991-01-01,254829629.62963000000,USD
country/AZE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,33049426816.44480000000,USD
country/AZE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,47112479289.41860000000,USD
country/AZE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,1570392598.14954000000,USD
country/AZE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1998-01-01,4446370371.15023000000,USD
country/MKD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1997-01-01,3912986090.97363000000,USD
country/MKD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1998-01-01,3765745000.15914000000,USD
country/MKD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,12683068033.10430000000,USD
country/CUB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1975-01-01,13027415243.90240000000,USD
country/CUB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1994-01-01,28448326756.75680000000,USD
country/CUB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,27023468665.89770000000,USD
country/FRO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2001-01-01,1160268142.36886000000,USD
country/FRO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,2813278761.27524000000,USD
country/FRO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,3188601035.19070000000,USD
country/AZE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,37867007022.78440000000,USD
country/VEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1969-01-01,10285111111.11110000000,USD
country/VEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2004-01-01,112451400422.98200000000,USD
country/VEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1962-01-01,8814309884.21165000000,USD
country/VEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1997-01-01,85837678559.24690000000,USD
country/VEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,67556279069.76740000000,USD
country/VEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,60037460783.41430000000,USD
country/VEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,67736744186.04650000000,USD
country/VEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,381286237847.66700000000,USD
country/VEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,60516123711.34020000000,USD
country/VEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1995-01-01,77389487771.54690000000,USD
country/BLZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,1461500000.00000000000,USD
country/BLZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1990-01-01,549500000.00000000000,USD
country/BLZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1964-01-01,36194586.18373000000,USD
country/BLZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1960-01-01,28072478.06406000000,USD
country/BLZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1995-01-01,818500000.00000000000,USD
country/GNB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1985-01-01,143856253.12725000000,USD
country/GNB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1970-01-01,78733594.84119000000,USD
country/GNB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1972-01-01,87702828.56516000000,USD
country/GNB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1975-01-01,108985740.15543000000,USD
country/GNB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1971-01-01,78540057.13725000000,USD
country/GNB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,130225018.75115000000,USD
country/GNB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1991-01-01,257150374.06971000000,USD
country/GNB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,1350177012.24771000000,USD
country/GNB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1976-01-01,112386489.00568000000,USD
country/GNB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2006-01-01,592365659.82401000000,USD
country/GNB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,236880821.65639000000,USD
country/GNB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2003-01-01,477458577.16164000000,USD
country/NOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1979-01-01,53132594368.12290000000,USD
country/NOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1963-01-01,6510239502.76489000000,USD
country/NOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1966-01-01,8696460119.69699000000,USD
country/NOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1960-01-01,5163271598.15702000000,USD
country/NOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1976-01-01,35942160908.99420000000,USD
country/NOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1985-01-01,65416626280.89900000000,USD
country/NOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1987-01-01,94230606535.11340000000,USD
country/VNM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,233451484773.97400000000,USD
country/VNM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2009-01-01,106014659563.14300000000,USD
country/VNM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,147201164066.17200000000,USD
country/VNM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1987-01-01,36658108850.31480000000,USD
country/BRB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,4529928300.00000000000,USD
country/BRB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,2063342117.03873000000,USD
country/ISL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1969-01-01,414709309.10592000000,USD
country/ISL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,16852971986.55690000000,USD
country/ISL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,25552639899.06700000000,USD
country/ISL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,17517210519.09120000000,USD
country/ISL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1974-01-01,1515165330.16135000000,USD
country/ISL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1985-01-01,2984054752.93721000000,USD
country/ISL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1988-01-01,6106638182.38953000000,USD
country/MKD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,13825049831.79590000000,USD
country/GNB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,1099818591.95727000000,USD
country/NOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2008-01-01,464917553191.48900000000,USD
country/VNM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1994-01-01,16286433533.32280000000,USD
country/ISL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1984-01-01,2864437621.66064000000,USD
country/ISL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1963-01-01,340061655.83417000000,USD
country/ISL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,2765954047.08824000000,USD
country/IRQ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1987-01-01,56774193548.38710000000,USD
country/IRQ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,32928454672.42460000000,USD
country/IRQ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1978-01-01,23762275651.87940000000,USD
country/IRQ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,42382333333.33330000000,USD
country/BRB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1990-01-01,2012131457.26644000000,USD
country/BRB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1974-01-01,311804643.27515000000,USD
country/ISL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1975-01-01,1406875081.32726000000,USD
country/IRQ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,218002481737.69100000000,USD
country/MDG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,4629247204.98530000000,USD
country/MDG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1960-01-01,673081724.07597000000,USD
country/MDG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1990-01-01,3931334870.62850000000,USD
country/MDG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,3175638332.64471000000,USD
country/MDG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1991-01-01,3254713056.02171000000,USD
country/MDG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2019-01-01,14104664677.96270000000,USD
country/MDG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1965-01-01,833563472.16191000000,USD
country/MDG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1969-01-01,1056391054.53794000000,USD
country/JOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,41608435915.49300000000,USD
country/JOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,4221374898.29454000000,USD
country/JOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,39892551126.76060000000,USD
country/JOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,27133804225.35210000000,USD
country/JOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1994-01-01,6236295978.24531000000,USD
country/JOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1966-01-01,657999737.98450000000,USD
country/JOR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,4920689945.72999000000,USD
country/CYP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1992-01-01,6912150456.32334000000,USD
country/CYP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,19909269064.84730000000,USD
country/CYP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1976-01-01,576090073.71504000000,USD
country/CYP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2019-01-01,25945194240.45440000000,USD
country/CYP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,4563482603.55030000000,USD
country/CYP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,25799940416.01730000000,USD
country/CYP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,2159242416.76942000000,USD
country/CYP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1980-01-01,2154311276.94859000000,USD
country/MDA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,9399833207.49341000000,USD
country/MDA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,2988342907.03096000000,USD
country/MDA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1997-01-01,1930081168.83117000000,USD
country/MDA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,7798692878.40136000000,USD
country/MDA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,1288429391.79951000000,USD
country/GEO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1999-01-01,2800026343.73636000000,USD
country/GEO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,12243219360.29850000000,USD
country/EST,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,7367975887.72723000000,USD
country/EST,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,30624720196.22850000000,USD
country/EST,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2004-01-01,12145911801.24220000000,USD
country/ESP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,1427380681294.55000000000,USD
